"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.149775774E2,8.546377182E0,1.104740810E1,-1.120060325E0
1.149826217E2,7.053020477E0,9.389764786E0,-3.966492712E-1
1.149876660E2,5.605116367E0,8.073777199E0,3.242048621E-1
1.149927102E2,4.387284756E0,6.960255623E0,9.438916445E-1
1.149977638E2,3.619218111E0,5.943641663E0,1.525110960E0
1.150028085E2,3.030728579E0,5.286771774E0,2.129690170E0
1.150078533E2,2.416349888E0,4.702223778E0,2.633187294E0
1.150128980E2,1.973639727E0,4.232950211E0,3.126473427E0
1.150179502E2,1.378573775E0,3.716200829E0,3.570949316E0
1.150229953E2,8.752956390E-1,2.999014854E0,3.890520573E0
1.150280404E2,5.069540143E-1,2.019470215E0,4.262028217E0
1.150330855E2,6.820559502E-2,9.740142822E-1,4.733558178E0
1.150381366E2,-4.080861211E-1,-9.418582916E-2,5.119303226E0
1.150431820E2,-7.792565823E-1,-1.170730591E0,5.338560104E0
1.150482274E2,-7.733675241E-1,-2.303433418E0,5.314635754E0
1.150532728E2,-6.293408871E-1,-3.544810772E0,5.252910614E0
1.150583628E2,-4.850866199E-1,-4.846838474E0,5.134387493E0
1.150634528E2,-3.978152871E-1,-6.056333542E0,4.783089638E0
1.150685428E2,-3.718639612E-1,-7.135088921E0,4.286152840E0
1.150736406E2,-3.591127396E-1,-8.068872452E0,3.778547049E0
1.150785506E2,-4.510375261E-1,-8.872167587E0,3.286879301E0
1.150835540E2,-4.415473044E-1,-9.717320442E0,2.790750027E0
1.150885984E2,-3.782662153E-1,-1.036035633E1,2.344042301E0
1.150936427E2,-3.039511442E-1,-1.076326752E1,2.005173683E0
1.150986960E2,-1.220272481E-1,-1.100286388E1,1.731884122E0
1.151037408E2,-1.236592531E-1,-1.111761284E1,1.209490299E0
1.151087857E2,-1.846480370E-1,-1.114117241E1,7.676409483E-1
1.151138304E2,-1.283756793E-1,-1.109280682E1,2.719027698E-1
1.151188824E2,-7.433480024E-2,-1.109215927E1,-2.252898812E-1
1.151239275E2,-7.943302393E-2,-1.114870262E1,-6.432704926E-1
1.151289727E2,-1.578513384E-1,-1.122407532E1,-1.006752491E0
1.151340179E2,-2.857944965E-1,-1.130387497E1,-1.412588835E0
1.151390687E2,-3.728657961E-1,-1.134502602E1,-1.799834609E0
1.151441142E2,-4.485689998E-1,-1.141930008E1,-2.102841377E0
1.151491597E2,-5.136735439E-1,-1.144534683E1,-2.298809767E0
1.151542051E2,-5.547495484E-1,-1.149018478E1,-2.546506643E0
1.151592552E2,-5.439500213E-1,-1.150119781E1,-2.607137203E0
1.151643009E2,-4.293893576E-1,-1.144497108E1,-2.562188864E0
1.151693465E2,-3.119656444E-1,-1.142682457E1,-2.401460648E0
1.151743923E2,-2.207023501E-1,-1.137500954E1,-2.353761196E0
1.151794823E2,-1.030334234E-1,-1.139001274E1,-2.399288177E0
1.151845723E2,-4.567837715E-2,-1.137141800E1,-2.230685234E0
1.151896623E2,6.570428610E-2,-1.137199783E1,-2.119394302E0
1.151947598E2,1.825557947E-1,-1.142058754E1,-1.968327045E0
1.151997850E2,3.231535554E-1,-1.138348007E1,-1.789548159E0
1.152048373E2,4.394546151E-1,-1.139483070E1,-1.701852322E0
1.152098897E2,5.881490707E-1,-1.136873436E1,-1.588769197E0
1.152149421E2,7.642729878E-1,-1.137236977E1,-1.601786375E0
1.152198521E2,8.816497326E-1,-1.131498528E1,-1.710667849E0
1.152248582E2,1.064379454E0,-1.126845360E1,-1.886381388E0
1.152299015E2,1.331943750E0,-1.120404434E1,-2.266887665E0
1.152349449E2,1.632668853E0,-1.104508972E1,-2.703856945E0
1.152400011E2,2.025011778E0,-1.067190647E1,-3.188358784E0
1.152450451E2,2.539110661E0,-9.768814087E0,-3.558761120E0
1.152500892E2,2.541421652E0,-8.412580490E0,-3.505777836E0
1.152551333E2,1.914732218E0,-7.402152538E0,-2.548156261E0
1.152601875E2,1.394843459E0,-6.976324081E0,-1.101611733E0
1.152652321E2,1.210612535E0,-6.818732262E0,-8.734616637E-2
1.152702766E2,1.142185926E0,-6.866691589E0,6.452578902E-1
1.152753212E2,1.089764118E0,-6.832702637E0,1.221707225E0
1.152803739E2,9.394292831E-1,-6.568242073E0,1.619720101E0
1.152854188E2,7.016521692E-1,-6.092259407E0,1.769053936E0
1.152904638E2,1.190315247E0,4.109840393E-1,7.380900383E-1
1.152955088E2,7.661808968E0,2.170590591E1,-1.068829536E0
1.153005602E2,4.982510090E0,4.096100998E1,-3.171807766E0
1.153056056E2,-3.378667831E0,5.492675018E1,-4.308705330E0
1.153106508E2,-7.207995892E0,5.679777145E1,-8.026299477E0
1.153156961E2,-8.437795639E0,4.854320908E1,-1.443589020E1
1.153207861E2,-9.240339279E0,3.944142532E1,-1.868171501E1
1.153258761E2,-8.798773766E0,3.124990463E1,-1.840868950E1
1.153309661E2,-7.023660660E0,2.378423309E1,-1.490676212E1
1.153360640E2,-5.533764839E0,1.809668922E1,-1.064838982E1
1.153410900E2,-5.759290695E0,1.496679878E1,-7.400527000E0
1.153461421E2,-6.555574417E0,1.339321709E1,-4.502866745E0
1.153511942E2,-6.508955002E0,1.200718975E1,-1.789095283E0
1.153562464E2,-5.801491261E0,1.067557812E1,4.176186025E-1
1.153611564E2,-5.025618076E0,9.427941322E0,1.967900872E0
1.153661630E2,-4.193275452E0,8.402991295E0,3.018091917E0
1.153712062E2,-3.256514072E0,7.490633011E0,3.948898315E0
1.153762494E2,-2.334987640E0,6.705084801E0,4.512989998E0
1.153813062E2,-1.447360516E0,6.213528633E0,4.891777992E0
1.153863500E2,-6.653550863E-1,5.752509117E0,5.405868053E0
1.153913939E2,5.938839912E-2,5.197649956E0,6.159934044E0
1.153964378E2,6.314806938E-1,4.352985382E0,6.681154728E0
1.154014925E2,8.695148826E-1,3.405344963E0,6.726962090E0
1.154065369E2,1.199163914E0,2.383382797E0,6.586113453E0
1.154115813E2,1.491067052E0,1.196165085E0,6.379285336E0
1.154166258E2,1.601392746E0,-2.719116211E-2,5.891842365E0
1.154216789E2,1.491558075E0,-1.315561295E0,5.248315811E0
1.154267237E2,1.433618546E0,-2.559126854E0,4.664086342E0
1.154317686E2,1.475156784E0,-3.753304958E0,4.033642769E0
1.154368135E2,1.386404634E0,-4.826565266E0,3.582085848E0
1.154418652E2,1.272021651E0,-5.870182037E0,3.137452602E0
1.154469104E2,1.165076494E0,-6.850937843E0,2.695508003E0
1.154519557E2,1.103371143E0,-7.745200634E0,2.165704727E0
1.154570009E2,9.428522587E-1,-8.529339790E0,1.758454323E0
1.154620516E2,1.041736841E0,-9.289792061E0,1.306724906E0
1.154670972E2,1.318258762E0,-9.959684372E0,9.823262095E-1
1.154721426E2,1.404812574E0,-1.040509129E1,6.463420391E-1
1.154771882E2,1.493455052E0,-1.068833733E1,4.082605243E-1
1.154822782E2,1.541286945E0,-1.084305382E1,2.773466706E-1
1.154873682E2,1.519516826E0,-1.081200314E1,2.293497324E-1
1.154924582E2,1.456346631E0,-1.074849796E1,1.107766032E-1
1.154975559E2,1.465779543E0,-1.075306511E1,1.195466518E-2
1.155024659E2,1.456787705E0,-1.071544456E1,-2.652350664E-1
1.155074691E2,1.414173722E0,-1.070280266E1,-5.427579880E-1
1.155125135E2,1.404456615E0,-1.073419380E1,-7.258648872E-1
1.155175580E2,1.456529140E0,-1.078549576E1,-9.826501608E-1
1.155226110E2,1.498555779E0,-1.090438843E1,-1.184708357E0
1.155276559E2,1.568868279E0,-1.104761696E1,-1.414263606E0
1.155327008E2,1.696512580E0,-1.125324249E1,-1.805869222E0
1.155377456E2,1.781271696E0,-1.141104507E1,-1.996702194E0
1.155428356E2,1.928298950E0,-1.154973125E1,-2.121086836E0
1.155479256E2,2.133653879E0,-1.174562263E1,-2.356883526E0
1.155530156E2,2.316484451E0,-1.187895775E1,-2.604117393E0
1.155581137E2,2.420330524E0,-1.189226913E1,-2.786538839E0
1.155631408E2,2.643317938E0,-1.201976681E1,-3.120685816E0
1.155681926E2,2.832370996E0,-1.220872784E1,-3.414628983E0
1.155732445E2,3.008524418E0,-1.236324024E1,-3.362799644E0
1.155782963E2,3.120432854E0,-1.240676212E1,-3.348141432E0
1.155833273E2,3.250787258E0,-1.250676537E1,-3.256061792E0
1.155883781E2,3.309883595E0,-1.250055981E1,-3.230205774E0
1.155934289E2,3.328052521E0,-1.237389565E1,-3.189588785E0
1.155984797E2,3.239508152E0,-1.210780716E1,-3.144312143E0
1.156035138E2,2.982973337E0,-1.160207653E1,-2.989884853E0
1.156085638E2,2.515516281E0,-1.061318779E1,-2.980302334E0
1.156136138E2,1.745978951E0,-9.600949287E0,-3.393831015E0
1.156186637E2,9.976032972E-1,-8.857317924E0,-3.413702726E0
1.156237003E2,5.065860748E-1,-8.477807045E0,-2.892253160E0
1.156287496E2,4.575079978E-1,-8.304203987E0,-2.394173145E0
1.156337989E2,5.626963973E-1,-8.020538330E0,-1.904503942E0
1.156388482E2,5.308147669E-1,-7.440301418E0,-1.143730760E0
1.156438868E2,8.266944885E-1,-6.343787193E0,-5.544661731E-2
1.156489356E2,1.356899858E0,-4.879762650E0,8.063106537E-1
1.156539844E2,2.057672024E0,-2.871596336E0,8.395643234E-1
1.156590331E2,2.704450369E0,-3.913068771E-1,-2.979075611E-1
1.156640733E2,3.260344028E0,3.570384979E0,-2.770852566E0
1.156691216E2,2.990113735E0,1.019415569E1,-6.363148689E0
1.156741700E2,-7.449051142E-1,1.985568810E1,-6.649343014E0
1.156792183E2,-8.058379173E0,2.890592957E1,-1.982674837E0
1.156842598E2,-1.841598320E1,3.640804291E1,3.153523922E0
1.156893078E2,-2.347590256E1,3.897592163E1,7.531373024E0
1.156943558E2,-2.063083649E1,3.603414536E1,7.085295677E0
1.156994037E2,-1.432541370E1,3.152376175E1,2.278803825E0
1.157044462E2,-9.310328484E0,2.823015213E1,-2.076203823E-1
1.157094939E2,-5.786688805E0,2.612620544E1,-1.444374681E0
1.157145416E2,-2.121294022E0,2.386351395E1,-1.081768036E0
1.157195894E2,1.923517585E0,2.094104004E1,6.235779524E-1
1.157246327E2,4.772166729E0,1.833081436E1,1.178542137E0
1.157296802E2,6.588290215E0,1.621889877E1,1.424014807E0
1.157347277E2,8.312676430E0,1.437003708E1,1.146929502E0
1.157397752E2,9.191295624E0,1.240098095E1,1.535958052E0
1.157448191E2,9.478373528E0,1.067968082E1,2.006338358E0
1.157498664E2,9.154159546E0,9.305892944E0,2.400337696E0
1.157549137E2,8.173390388E0,8.408049583E0,2.808849096E0
1.157599611E2,6.971479416E0,7.774915695E0,3.370646238E0
1.157650056E2,5.681622982E0,7.047301292E0,4.028968811E0
1.157700527E2,4.619498253E0,6.067375183E0,4.779944420E0
1.157750999E2,3.977375269E0,4.873637199E0,4.901968479E0
1.157801471E2,3.624724865E0,3.667228699E0,4.609960556E0
1.157851920E2,2.974121809E0,2.486488342E0,4.428328991E0
1.157902390E2,2.108537436E0,1.565750122E0,4.446004391E0
1.157952861E2,1.325148225E0,7.181463242E-1,4.594708443E0
1.158003332E2,3.802666664E-1,-1.329736710E-1,4.945476532E0
1.158053785E2,-4.060140550E-1,-9.063863754E-1,5.411375999E0
1.158104254E2,-9.385517836E-1,-1.707474709E0,5.719184399E0
1.158154723E2,-1.312610507E0,-2.512351990E0,5.997058392E0
1.158205193E2,-1.660891533E0,-3.297138214E0,6.023803234E0
1.158255649E2,-1.944077015E0,-4.081010342E0,5.842097759E0
1.158306117E2,-2.085619450E0,-4.887897968E0,5.390262127E0
1.158356586E2,-1.908993363E0,-5.665168762E0,4.616547585E0
1.158407056E2,-1.830457091E0,-6.350633621E0,3.924329996E0
1.158457513E2,-1.859999657E0,-6.987400055E0,3.320094109E0
1.158507982E2,-1.716182590E0,-7.613755703E0,2.623866796E0
1.158558450E2,-1.476157188E0,-8.267945290E0,2.104883671E0
1.158608919E2,-1.211611271E0,-8.930744171E0,1.654519439E0
1.158659377E2,-1.079942942E0,-9.515984535E0,1.144973636E0
1.158709845E2,-8.606513739E-1,-1.009066296E1,5.818496346E-1
1.158760313E2,-6.391261816E-1,-1.046821308E1,-5.384388566E-2
1.158810781E2,-5.821884274E-1,-1.079708958E1,-7.006373405E-1
1.158861242E2,-5.989911556E-1,-1.111563396E1,-1.235438943E0
1.158911709E2,-6.614383459E-1,-1.140478516E1,-1.740943670E0
1.158962177E2,-7.417300344E-1,-1.157859039E1,-2.271125555E0
1.159012645E2,-8.218144178E-1,-1.161343002E1,-2.607924938E0
1.159063106E2,-8.407411575E-1,-1.158139038E1,-2.657795429E0
1.159113573E2,-7.520309091E-1,-1.155926132E1,-2.599554300E0
1.159164040E2,-6.277577281E-1,-1.155663872E1,-2.634497404E0
1.159214508E2,-3.728168607E-1,-1.157354736E1,-2.456399441E0
1.159264970E2,-9.716999531E-2,-1.152861977E1,-2.041166306E0
1.159315437E2,1.180937290E-1,-1.147924042E1,-1.914117575E0
1.159365904E2,3.303530812E-1,-1.142536926E1,-1.787008524E0
1.159416371E2,5.537762642E-1,-1.136698151E1,-1.587060928E0
1.159466834E2,7.166614532E-1,-1.128011703E1,-1.389505863E0
1.159517301E2,8.617832065E-1,-1.119829369E1,-1.230913401E0
1.159567767E2,9.406558871E-1,-1.109288216E1,-1.085803628E0
1.159618234E2,1.048632860E0,-1.103571129E1,-9.961788654E-1
1.159668699E2,1.161178231E0,-1.099812317E1,-9.178221822E-1
1.159719165E2,1.296884298E0,-1.089410877E1,-8.497187495E-1
1.159769632E2,1.403015733E0,-1.084336090E1,-8.817899227E-1
1.159820099E2,1.479534030E0,-1.083628845E1,-9.603497982E-1
1.159870563E2,1.669858217E0,-1.074374008E1,-1.137126446E0
1.159921030E2,1.821063399E0,-1.066144276E1,-1.425603032E0
1.159971497E2,2.062716007E0,-1.047932339E1,-1.710349321E0
1.160021963E2,2.443082333E0,-1.011609650E1,-2.134567738E0
1.160072427E2,2.934759378E0,-9.552639008E0,-2.564238787E0
1.160122894E2,3.205530167E0,-8.702792168E0,-2.880395889E0
1.160173361E2,2.841869354E0,-7.772297382E0,-2.797520399E0
1.160223827E2,2.357148170E0,-7.378081799E0,-2.183630705E0
1.160274291E2,1.938065529E0,-7.146420956E0,-1.508039355E0
1.160324758E2,1.651167989E0,-6.952754021E0,-9.041284323E-1
1.160375224E2,1.567967415E0,-6.667837143E0,-3.037741184E-1
1.160425691E2,1.837076664E0,-5.789460182E0,1.130638048E-1
1.160476156E2,7.737094879E0,3.085237503E0,-1.416998982E0
1.160526622E2,1.243992710E1,1.900088501E1,-3.111215830E0
1.160577088E2,8.382843971E0,3.290163040E1,-3.175959587E0
1.160627554E2,1.805312395E0,4.403412628E1,-4.188639641E0
1.160678020E2,-6.401508808E0,4.886141586E1,-6.386207581E0
1.160728487E2,-9.763638496E0,4.472507477E1,-8.616165161E0
1.160778953E2,-9.298130989E0,3.649404526E1,-1.164867973E1
1.160829419E2,-9.600116730E0,2.971589088E1,-1.299740124E1
1.160879884E2,-9.590263367E0,2.417263412E1,-1.251994705E1
1.160930351E2,-8.755670547E0,1.932192993E1,-1.127331829E1
1.160980817E2,-8.332837105E0,1.598586845E1,-1.016171455E1
1.161031283E2,-8.640481949E0,1.407224751E1,-8.436756134E0
1.161081748E2,-8.818845749E0,1.294846916E1,-6.166572571E0
1.161132214E2,-8.673700333E0,1.220292759E1,-3.153613091E0
1.161182681E2,-8.033454895E0,1.175942230E1,-4.041917920E-1
1.161233147E2,-6.978581429E0,1.124520397E1,1.481437922E0
1.161283612E2,-5.823332310E0,1.042637348E1,2.679983854E0
1.161334078E2,-4.585559368E0,9.528174400E0,3.517771244E0
1.161384545E2,-3.475103378E0,8.713274002E0,4.209270000E0
1.161435011E2,-2.252863884E0,8.077106476E0,4.833579540E0
1.161485477E2,-9.578530788E-1,7.275030136E0,5.628021717E0
1.161535943E2,4.191057682E-1,6.182916641E0,6.357380390E0
1.161586409E2,1.395942926E0,4.772655487E0,6.438735962E0
1.161636875E2,1.974004030E0,3.216945648E0,6.261237621E0
1.161687341E2,2.646741867E0,1.865060806E0,6.080339432E0
1.161737807E2,3.046163559E0,6.688489914E-1,5.687026024E0
1.161788273E2,3.057976246E0,-5.012111664E-1,5.332017899E0
1.161838739E2,3.098415375E0,-1.659794807E0,5.160010338E0
1.161889205E2,3.263095856E0,-2.716394424E0,5.115326881E0
1.161939671E2,3.236659527E0,-3.872328281E0,4.960618019E0
1.161990137E2,3.105780602E0,-4.960377216E0,4.735424995E0
1.162040603E2,2.918757915E0,-6.000049591E0,4.455317497E0
1.162091069E2,2.666215420E0,-6.991668701E0,4.140247345E0
1.162141535E2,2.314450741E0,-7.863901615E0,3.456577778E0
1.162192001E2,1.958433867E0,-8.698327065E0,2.633422375E0
1.162242467E2,1.640276909E0,-9.466245651E0,1.841135502E0
1.162292934E2,1.392011642E0,-1.023947811E1,1.149569869E0
1.162343400E2,1.384958982E0,-1.080752945E1,6.337898970E-1
1.162393866E2,1.466078401E0,-1.126610947E1,2.878960371E-1
1.162444332E2,1.459190965E0,-1.152425957E1,2.787166834E-1
1.162494798E2,1.402725220E0,-1.151534843E1,1.957396269E-1
1.162545264E2,1.391951680E0,-1.136890602E1,-7.988214493E-3
1.162595730E2,1.392922521E0,-1.125718117E1,-1.317792535E-1
1.162646196E2,1.414993286E0,-1.122303200E1,-2.477406263E-1
1.162696662E2,1.462966442E0,-1.134265518E1,-7.535081506E-1
1.162747128E2,1.537165761E0,-1.146724892E1,-1.339291453E0
1.162797595E2,1.595021963E0,-1.157732391E1,-1.710158587E0
1.162848061E2,1.569998503E0,-1.176825809E1,-2.341605902E0
1.162898526E2,1.581271291E0,-1.203021622E1,-3.609082222E0
1.162948992E2,1.695469379E0,-1.230072594E1,-4.483204365E0
1.162999459E2,1.974727869E0,-1.259883595E1,-4.857672691E0
1.163049925E2,2.299863100E0,-1.287190819E1,-5.217735291E0
1.163099025E2,2.571939468E0,-1.314378071E1,-5.220815659E0
1.163149212E2,2.752059698E0,-1.331912994E1,-4.841405392E0
1.163199600E2,2.850867271E0,-1.345068455E1,-4.399812698E0
1.163249988E2,2.868864059E0,-1.352421665E1,-3.847095966E0
1.163299905E2,2.868929863E0,-1.359243107E1,-3.435249805E0
1.163350270E2,2.817518711E0,-1.359325027E1,-3.014292240E0
1.163400634E2,2.758661747E0,-1.352670193E1,-2.549671650E0
1.163450998E2,2.640680313E0,-1.341673470E1,-2.217178106E0
1.163501766E2,2.430952311E0,-1.312945461E1,-1.891530275E0
1.163552151E2,2.011181831E0,-1.268891430E1,-1.658183694E0
1.163602535E2,1.295369864E0,-1.199492550E1,-1.693631649E0
1.163652920E2,6.081732512E-1,-1.127267456E1,-1.715887547E0
1.163703820E2,2.462869883E-2,-1.068015480E1,-1.692274213E0
1.163754720E2,-3.752594590E-1,-1.015513134E1,-1.647475243E0
1.163805620E2,-7.843025327E-1,-9.535028458E0,-1.773343205E0
1.163856520E2,-1.007584333E0,-8.939593315E0,-2.027998924E0
1.163907420E2,-1.007800341E0,-8.507487297E0,-2.293247700E0
1.163958309E2,-8.237524033E-1,-8.271920204E0,-2.292991400E0
1.164008769E2,-5.981075764E-1,-7.931171894E0,-1.845951557E0
1.164059229E2,-5.981524587E-1,-7.480474949E0,-1.052284718E0
1.164109712E2,8.748533130E-1,-5.657387733E0,4.828643501E-1
1.164160170E2,1.947238207E0,-4.055681705E0,1.817812920E0
1.164210632E2,1.971477628E0,-2.765627861E0,2.413820744E0
1.164261093E2,1.913571358E0,-1.308511734E0,2.901798725E0
1.164311574E2,1.896114588E0,1.367738724E0,3.390828609E0
1.164362036E2,2.424844742E0,6.964679718E0,2.319618464E0
1.164412499E2,3.717769146E0,1.756104660E1,-3.338648796E0
1.164462961E2,4.818185568E-1,2.811400986E1,-5.580220222E0
1.164512061E2,-9.973271370E0,3.260703659E1,2.087249517E0
1.164562256E2,-2.170009995E1,3.351924133E1,1.054240513E1
1.164612641E2,-2.978911972E1,3.388122177E1,1.472699356E1
1.164663026E2,-3.096445656E1,3.245207214E1,1.375829029E1
1.164713926E2,-2.664218330E1,2.990717316E1,1.105153656E1
1.164764826E2,-2.038291359E1,2.721832275E1,8.709110260E0
1.164815726E2,-1.591004753E1,2.543008995E1,6.005516529E0
1.164866626E2,-1.376309490E1,2.500125313E1,2.697414875E0
1.164915726E2,-1.128228474E1,2.484434128E1,-9.180361032E-1
1.164965997E2,-5.513425827E0,2.407555580E1,-3.333276033E0
1.165016396E2,4.049675941E0,2.427774048E1,-4.511596680E0
1.165066796E2,1.087105465E1,2.254381943E1,-5.533233643E0
1.165117461E2,1.401310062E1,1.956786919E1,-7.640971661E0
1.165167873E2,1.547344494E1,1.699297142E1,-8.425374985E0
1.165218286E2,1.499324512E1,1.391165352E1,-8.228858948E0
1.165268699E2,1.306081963E1,1.041303730E1,-8.664947510E0
1.165319599E2,1.056115437E1,7.375866890E0,-7.825911045E0
1.165370499E2,8.694621086E0,5.056755066E0,-6.220984459E0
1.165421399E2,7.171640873E0,3.277745247E0,-4.297918320E0
1.165472399E2,5.792466640E0,2.115049362E0,-2.474110126E0
1.165521499E2,4.876588821E0,1.229069710E0,-6.870062351E-1
1.165571605E2,4.357050419E0,4.669389725E-1,7.986792922E-1
1.165622022E2,3.724226475E0,-2.998809814E-1,1.653215289E0
1.165672440E2,3.022624969E0,-1.046916008E0,2.364042759E0
1.165723051E2,2.323367834E0,-1.792954445E0,2.804661989E0
1.165773478E2,1.706010699E0,-2.566441536E0,2.838522911E0
1.165823905E2,1.259569407E0,-3.381634712E0,2.868275881E0
1.165874332E2,1.011417866E0,-4.276739597E0,2.937024593E0
1.165925232E2,7.365117073E-1,-5.007772923E0,2.877131939E0
1.165976132E2,3.575715423E-1,-5.751881599E0,2.875415325E0
1.166027032E2,1.803692132E-1,-6.504277229E0,2.965270042E0
1.166078024E2,-5.788862705E-3,-7.202772141E0,3.074988842E0
1.166127124E2,-2.020772398E-1,-7.942945004E0,3.096577644E0
1.166177206E2,-4.742971957E-1,-8.710617065E0,3.108881950E0
1.166227632E2,-6.031950116E-1,-9.491362572E0,2.840127230E0
1.166278059E2,-5.747963786E-1,-1.021825409E1,2.496069908E0
1.166328959E2,-4.651042819E-1,-1.083882236E1,2.252659321E0
1.166379859E2,-3.695153892E-1,-1.133407593E1,1.989907265E0
1.166430759E2,-3.734063804E-1,-1.171373940E1,1.759834290E0
1.166481751E2,-4.667491615E-1,-1.195884037E1,1.518547773E0
1.166530851E2,-5.213228464E-1,-1.216515160E1,1.443925381E0
1.166580934E2,-5.497155190E-1,-1.227535820E1,1.394374490E0
1.166631360E2,-6.043893695E-1,-1.240426445E1,1.331967354E0
1.166681786E2,-6.327527165E-1,-1.246090984E1,1.624894857E0
1.166732686E2,-5.529313087E-1,-1.245483112E1,1.895029545E0
1.166783586E2,-4.658696651E-1,-1.240035820E1,2.043057203E0
1.166834486E2,-3.672591448E-1,-1.232618999E1,2.084223747E0
1.166885479E2,-2.002384663E-1,-1.221319580E1,1.990225077E0
1.166934579E2,-2.932310104E-2,-1.205674744E1,1.706646204E0
1.166984662E2,1.427596807E-1,-1.188068485E1,1.196670413E0
1.167035088E2,2.572991252E-1,-1.169465351E1,5.762454271E-1
1.167085514E2,3.756904602E-1,-1.151307487E1,3.734707832E-2
1.167136100E2,4.402659535E-1,-1.133597183E1,-3.338507414E-1
1.167186533E2,5.028501749E-1,-1.119215584E1,-5.555583835E-1
1.167236967E2,5.341867208E-1,-1.110561943E1,-7.180171013E-1
1.167287401E2,5.049678087E-1,-1.104777145E1,-7.339720726E-1
1.167337963E2,4.333876967E-1,-1.099491310E1,-6.836452484E-1
1.167388403E2,3.995279670E-1,-1.097129822E1,-6.751687527E-1
1.167438843E2,3.259610534E-1,-1.100590897E1,-6.829016209E-1
1.167489283E2,3.075971007E-1,-1.105121613E1,-6.279566288E-1
1.167540183E2,2.676927447E-1,-1.112660599E1,-7.189052105E-1
1.167591083E2,3.065997958E-1,-1.122750282E1,-9.341501594E-1
1.167641983E2,3.912451863E-1,-1.137304497E1,-1.272426367E0
1.167692968E2,5.416682363E-1,-1.151520443E1,-1.680620790E0
1.167742068E2,7.790458798E-1,-1.160570049E1,-2.117028713E0
1.167792127E2,1.046177626E0,-1.158705425E1,-2.713939428E0
1.167842561E2,1.507290840E0,-1.139666080E1,-3.774523973E0
1.167892996E2,1.839184642E0,-1.071837616E1,-5.001759529E0
1.167943555E2,1.641913176E0,-9.686168671E0,-5.875463486E0
1.167993996E2,9.928681850E-1,-8.443761826E0,-6.258470058E0
1.168044437E2,3.839523196E-1,-7.622859478E0,-6.260094643E0
1.168094878E2,-2.842652798E-2,-7.223211765E0,-5.887326717E0
1.168145778E2,-5.921411514E-2,-6.943275452E0,-5.240793228E0
1.168196678E2,5.709803104E-2,-6.754318237E0,-4.128685951E0
1.168247578E2,2.539355159E-1,-6.531904221E0,-2.940473557E0
